index,tweet,label
19014,"🚨💀🚨 #ClimateEmergency 🚨💀🚨 

#FridaysForFuture #Kenosha calling on #WISen @SenRonJohnson  (yeah, right 😂😭) to vote ✅ for a #LivableFuture by voting for the $550 billion climate bill.

 #PeopleNotProfit #StopLine5 #Enbridge #ClimateActionNow 

💧💚🌍✊🏾✊🏿✊🏽✊🏻✊🏼🌎💚💧 https://t.co/GVN1jpu2ZN",0
19015,"No more empty promises!

#ClimateStrikeOnline #Linköping week 91

#DigitalStrike #FridaysForFuture #ClimateStrike #klimatstrejk #klimat #climate #ClimateCrisis #klimatkris #ClimateBreakdown #UprootTheSystem https://t.co/addBeVNF1p",0
19016,"Being Greta Thunberg
 #fridaysforfuture #climateaction #climate #podcast #missionshunya 
https://t.co/8hppVAQPZu",0
19017,"Be the Change!!

If we wait for others to take action on our behalf we'll be waiting a lifetime. But, if we change our mindset to a mindset of Hope &amp; Action, then nothing is stopping us.

#ClimateCrisis #FridaysForFuture #SaveSoil #conservation #ClimateEmergency #ConsciousPlanet https://t.co/LHGQk1awoo",0
19018,".
#ClimateChange: First children's #climate trial in US history to be held
via @BBCNewsround

young people are suing the US state of #Montana

https://t.co/8Efv46WMTR

 #FridaysForFuture
#GlobalWarming  #ClimateAction #ClimateCrisis #ClimateEmergency",0
19019,"So I'll admit I did not foresee that Elon's encouraging misogynists to express themselves on Twitter would enable @GretaThunberg to win the most epic Twitter battle ever -- and connect the dots btw fighting the climate crisis &amp; human trafficking.

#FridaysForFuture, big time.",0
19021,"#GlobalWarming #FridaysForFuture #ClimateChange #Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction             

You've been fooled by Greta Thunberg:",1
19022,"“If you actually want to create global pandemics, then build factory farms.”

https://t.co/vvtqeNhefK

#ClimateCrisis
#MatOchKlimat
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees https://t.co/hcwZw8SBBk",0
19024,"#ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture    

You've been fooled by Greta Thunberg:",1
19025,"To remain silent is a crime! 
#ScientistRebellion actions are therefore justified, responsible and necessary!', states #IPCC co-author prof. em. Aviel Verbruggen.

#UniteAgainstClimateFailure #COP27 #ClimateJusticeNow #ListentotheScience #Fridaysforfuture #Savethebees",0
19026,"The common individual in the population *does not* consider their carbon footprint and (almost always) exists in a state of disregarding a climate emergency. They are busy speaking of nonsensical anecdotes and such.

@mit_esi
 
#FridaysForFuture 
 
This is what I have observed",1
19027,"To be notified when our March 2022 issue, ‘#ClimateCrisis &amp; #displacement: from commitment to action’, is live, please visit: https://t.co/4LJyXJR5WO 

#FridaysForFuture #ClimateAction #ClimateActionNow",0
19028,"Climate  Action  Now. 
#FridaysForFuture https://t.co/zcxDpCgQES",0
19035,"Fridays for Future :: Sept 16 Noon - Palo Alto Civic Center (Week #36) - https://t.co/7wvWgO5rD6
#FridaysForFuture
#PeopleNotProfit
#ClimateStrike
#ClimateActionNow
@FFFUnitedStates
@polimatt1 https://t.co/xID6ksc3sL",0
19036,Week 168 of fasting on #Fridays for the #ClimateCrisis. Week 168 of striking from working &amp; shopping on Fridays for the #ClimateEmergency.#MindTheGap #UprootTheSystem #GlobalWarming #Floods #climate #ClimateStrike #ClimateAction #ClimateActionNow #ClimateJustice #FridaysForFuture https://t.co/CUSGiPCTPV,0
19038,"DOTS #FridaysForFuture #ClimateStrike Week 4. 

Joining the #dots and adding #ClimateChalking to the global mix each Friday. 🧵

🟣#FreeVioletCoco
🟣#VioletsForViolet
🟣#FreeThemAll
🟣#SlowChalking
🟣#WildChalking
🌎@parents4futureG 
🌍@Fridays4future 
✊🏽Connect the #DOTS 🐛🦋 https://t.co/0BtwTRmjo0",0
19039,"Apparently, as our 11 successive #FridaysForFuture at Queen's Park, the Ontario legislature, have shown, we might be capable but are certainly not willing to stand in solidarity with one another on climate change. Maybe a more important issue than extinction will prove me wrong.",0
19041,#ClimateStrike #FridaysForFuture  in person in Edinburgh https://t.co/8DBOLaDlWJ,0
19043,Mobilise against environmental collapse in 2022 as activists announce new mobilisations https://t.co/T74Bcwbyo4 #FridaysForFuture #ExtinctionRebellion #ClimateCrisis #ClimateAction #ClimateEmergency #ClimateJustice,0
19046,"#ClimateLeaders are impervious to the cold. 

#FridaysForFuture",0
19047,"Nature’s worth to society – the true value of the various goods and services it provides – is not reflected in market prices because much of it is open to all at no monetary charge. 

#fridaysforfuture #oldgrowth #ancientforest #protectourforests
#saveoldgrowth #savefairycreek https://t.co/y3VSQ2WEDA",0
19048,"#ExtinctionRebellion  #ClimateCrisis   #ClimateAction #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing   #Renewables    #ClimateStrike        

You've been fooled by Greta Thunberg:",1
19052,"Fridays for Future, march for climate justice.  28th Oct, 11am, Kelvingrove Park, Glasgow.  This falls on the anniversary of COP26, where world leaders failed us once again. Join us to show that we won’t let them get away with this.
#fridaysforfuture 
#fridaysforfuturescotland https://t.co/0WNAOka43j",0
19054,"Join in and speak up for the future of the planet.
The world needs #ClimateActionNow   Do your part 

#GlobalWarming #ClimateCrisis #environment #ExtinctionRebellion #FridaysForFuture #FFF #StopAdani #LetTheEarthBreathe",0
19055,"The Earth does not need more 'successful' people. The planet desperately needs More Peacemakers, Healers, Restores, storytellers and lovers of all kind. ~Dalai Lama
BE THE CHANGE‼️
#ClimateCrisis #FridaysForFuture #CleanEnergy #conservation #ClimateEmergency https://t.co/Eyym8tG3OQ",0
19056,"Week 7. Today is the last day of COP27. I want to make resources for my peers and other students on what COP’s about, what we should take away, and how we can follow the lead of all the amazing youth leaders by getting involved. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/oitZGRghYt",0
19059,#FridaysForFuture make it real. Quit talking about it and start living it. #JustStopOil,1
19060,@Coco4Climate @Potus @VP  Declare a Climate Emergency Now #NoPlanetB #FridaysForFuture #EndFossilFuels,0
19061,"#ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture  #ClimateChange #Renewables  #Greenwashing 

You've been fooled by Greta Thunberg:",1
19064,"Meaningful change only ever happens when it's demanded

It's never been more important to use your voice

The planet needs YOU 🌍

🙏PLEASE demand #ClimateActionNow!

#FridaysForFuture 
#ClimateStrike 
#PeopleNotProfit

@GretaThunberg
@vanessa_vash
@Fridays4future
@parents4future https://t.co/qocvz1dkgB",0
19065,Continued burning of fossil fuels will turn us all into fossils. #FridaysForFuture #climatecrisis,0
19068,"We Sneak Out For Work and Go for #GlobalClimateStrike 😭😭

My photographer Was Our Watchguard at our Agency. &gt;&gt; Take One,Take Two 😆😆

CLIMATE JUSTICE NOW!!!!!

#FridaysForFuture 
#LossAndDamageFinanceNow 

@Fridays4future 
@fridays_kenya 
@spicewarriors_ 
@Riseupmovt https://t.co/gQA2u6TDbC",0
19069,"Week 65 #ClimateStrike in #Angola
listen to science, our fight for a better world, planting a future...
#FridaysForFuture
#UprootTheSystem
#FaceTheClimateEmergency
#PeopleNotProfit 
#twiff 1, Fridays 4 Future Angola, Luanda,Angola, 16,12,2022 https://t.co/fGY3sUmtOt",0
19072,"Since 2019

#SaveOkavangoDelta
#SaveGambos
#SaveSuldaAngola
#SOSCuneneAngola
#FaceTheClimateEmergency
#FridaysForFuture
#FromMAPA https://t.co/U0wyHUyP5a",0
19073,"And now in other News… Revealed: the ‘carbon bombs’ set to trigger catastrophic climate breakdown #TogetherWeCan 
#ClimateChange
#ClimateEmergency
#fridaysforfuture
#shoolstrike4climate
#facetheclimateemergency
#NoMoreEmptySummits
#keepitintheGround
 https://t.co/JAQWsKgAUV",0
19075,Serena Ryder - Stompa https://t.co/6QWbb4RydY #FridaysForFuture Make some noise! #FairyCreek #WorthMoreInTheGround  #ClimateAction #cdnpoli #MindTheGap #FindingTheMotherTree #CleanAir please help! #ClimateEmergency  🎧 to the 🧬 time to roll the sleeping 💼!🪘roll please Sushi 🍱,0
19076,"We all must recommit to taking part in actions, both virtual &amp; in person, contacting representatives and corporations &amp; using your voice.  #YouthClimateActionDay #InternationalDayofClimateAction #SustainabilityDay #PSRPA #FutureFridayswithPSRPA #FridaysForFuture https://t.co/y9FsxI2LZe",0
19078,"Week 38 #ClimateStrike in #Angola
Southern Angola is affected by severe drought and flooding, people in the affected areas are experiencing a humanitarian disaster. 
#FridaysForFuture
#UprootTheSystem
#PeopleNotProfit
#twiff 1, Fridays 4 Future Angola, Luanda,Angola, 04,03,2022 https://t.co/UNfl54vuTT",0
19079,@MrMatthewTodd We need to make taking political action for the earth a trend. Help me make this a trend by sharing it on social media. Encourage others to take political action for the earth with these picture posts. #ClimateAction #ClimateCrisis #ClimateBrawl #ClimateJustice #FridaysForFuture https://t.co/2OGPc9lxN6,0
19080,#NOTWAR🇾🇪 #PEACEFORYEMEN 🇾🇪 #CLIMATECRISISINYEMEN🇾🇪🌲🌳 #FRIDAYSFORFUTURE  #FACETHECLIMATEEMERGENCY “WHY YEMEN’S CIVIL WAR IS ALSO AN ENVIRONMENTAL ONE.” https://t.co/kMKY2KLEXm,0
19081,"#ExtinctionRebellion     #ClimateCrisis #ClimateAction  #GlobalWarming     #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables      #ClimateStrike 

You've been fooled by Greta Thunberg:",1
19082,"#Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture 

Have you already read it?",0
19084,"Today is the day! Together, in solidarity, we can take action, take to the street, and demand #climatejustice now! 

@TheUSI
@FFFireland 
@SchoolStrikesIE 

#FridaysForFuture #PeopleNotProfit #GlobalClimateStrike 
#PreserveNotPollute",0
19086,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries! 

#FridaysForFuture #ClimateEmergency #ClimateJustice #ClimateActionNow #MotherEarth #actnow #ClimateCrisis #CapitalismKills #TaxTheRich",0
19087,"Students tackle environmental problems at climate summit ----&gt; https://t.co/EgwaIKgPB8

#SchoolsandClimateAction #climatestudents #actonclimate #FridaysForFuture #climateemergency #climateactionsYOUcantake @great_thunberg https://t.co/ldevjvxgin",0
19088,"Act NOW 4 #ClimateJustice.
Don't want until it's Too late.
Don't wait until you can't breathe.
Don't wait until your system breaks down.
Let's stand in solidarity and say No to #ClimateChage 
@bonita_murungi needs your support as she Launches Her Book.
#FridaysForFuture https://t.co/gZuIU9EkYf",0
19089,"Excellent work! Let's get this counted on the #Fridaysforfuture.org/map!

#ClimateCrisis

#twiff, 40, #Teachersforfuture, #Australia,  Sydney",0
19090,#FridaysForFuture I am a Swede and I want everyone to take action and TRUMP WAS RIGHT China and India must change now more than ever before and I only if that happen Donald Trump maybe can open up for a new climate work of total action under Trump. Biden?,0
19091,"#GlobalClimateStrike by @KambojAnanya, @KambojAahana &amp; @GryllsMaitreya in #Punjab.

#FightFor1Point5 #FridaysForFuture
#SchoolStrike4Climate #UprootTheSystem

@GretaThunberg @vanessa_vash @Farah_mkma @sophiamathur @CevikusHB @AaravSeth_ @ap4ca @Fridays4FutureU @AnHourForNature https://t.co/Yv816UqV38",0
19092,"#ClimateEmergency #BlackLivesMatter OUR FUTURE: Images of protest

Watch at https://t.co/ePrcLCn1xM

Featured music: RIOT STICKS, for 18 percussionists &amp;
“Hands up don’t shoot,” for solo dummer

#Klimakrise #FridaysForFuture #BLM #Sun2Sound ☮️ https://t.co/qUOyyq2yhd",0
19093,Week 111th of #ClimateStrike . #FridaysForFuture https://t.co/euDcGaRTuf,0
19094,"This is #ClimateCrisis!
#Fridaysforfuture 🦋🐝🐞
@AdityaDubey2003 @CodeRedEarth @DawnRoseTurner @endelstamberg @ECOWARRIORSS @F4FYStrikers @fff_tui @GeraldKutney @grandmagrit @IsStratkotter @Jackthelad1947 @madlove_love @rhosking252 @RWare7 @TomsTweeters @WorldChanger_WU @XR_BSE",0
19096,"YOUTH VOICES TO BE HEARD, WE HOLD THE BIG CHUNK OF UGANDA’S POPULATION. WE REMAIN STANDING TO PUT AN END TO CLIMATE BETRAYAL. 

#savetheplanet #savethetrees #climateaction #thereisnoplanetb #waterpollution #noplanetb #climate #climatechangeisreal #climatestrike #FridaysForFuture https://t.co/lmUsOXhtb7",0
19097,".
#food4thought

5 ways the new #sustainability and #climatechange strategy for schools in England doesn’t match up to what young people actually want
via @ConversationUK @UYSEG  @RushtonDr
 
https://t.co/8hv28B4kb1

#fridaysforfuture
#globalwarming  #climateaction #",0
19099,"The #FridaysForFuture #map works to connect @Fridays4Future activists. If you put your actions on the map other activists can find you and you can find them!
Are you registered? Keep recording here: https://t.co/QUX8dbrZy9
If not, register here: https://t.co/BhF3DONIsa https://t.co/f9g75lwF5c",0
19100,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion 

You've been fooled by Greta Thunberg:",1
19101,"You want proof that climate change is a problem? There you go. ;)
#ClimateCrisis #FridaysForFuture https://t.co/z28KTvgHZv",0
19104,"Friday 9/23, we will gather for climate action in coordination with the Global Climate Strikes and #FridaysForFuture.  

We are students, workers, athletes, creatives, friends, sons, daughters, children. --&gt; https://t.co/7gn3Ng3ndC https://t.co/TDgHfpr9HL",0
19105,Let everyone rise for #climateaction in every corner of the world! #fridaysforfuture,0
19106,"It's #PeopleVsBigOil - but together we can win against greed and destruction. 

#ClimateCrisis #ClimateEmergency #ClimateJusticeNow #climatestrike #FridaysForFuture #COP27 https://t.co/BkQp3Wz55S",0
19107,"Global strike In Nairobi
Week 117 of #ClimateStrike 

What I stand for is what I stand on
#PeopleNotProfit 
#FridaysForFuture 
#ClimateEmergency  #GlobalClimateStrike @StrikeClimate  @NayonSorkarBD @GretaThunberg @mitzijonelle https://t.co/QTmrB1lhwB",0
19108,"🌍🌿👇 Solidarity Edwin...!✌️💚🌱 ACTION NOT WORDS.
#FridaysForFuture 🗣️📢🌿🌍
#PeopleNotProfit 
#RiseUpMovement ✊🗣️📢🌍🗣️📢✊",0
19112,"AI created. The last selfie on earth: year 2041 temp +  2°C. One selfie with industrial chimneys confirms that humans will not abandon the addition of fossil fuels till the apocalypse.
#FridaysForFuture @parents4future #ClimateEmergency #ClimateCrisis #ClimateAction #Climate https://t.co/bJtoLZFkb0",0
19113,"Look around you, That's Climate Change! 🌍

Climate Change is not some complicated hard topic and problem affecting some imaginary people somewhere, just look around you.... 

@greenagewarrior

#climatechange #FridaysForFuture
#ClimateStrike https://t.co/4VP1sCbSxi",0
19115,@thehistoryguy What is this teaching our children who will be more concerned for their beautiful planet than finding lost ships which should remain where the ice took them? A money making venture. #FridaysForFuture  #GretaThunberg,0
19119,"#Climatechange impacts are causing disproportionate impacts and forcing people to compromise their basic human rights in #Bangladesh , the latest study reveals.

#ClimateEmergency
#ClimateAction
#FridaysForFuture 
@Fridays4future
 https://t.co/SDNUNziVJR",0
